name,id,date,text,polarity,retweet,fav,tag
mtbarra,7.30853E+17,5/12/2016 20:11,b'@ForgottnHarvest You\xe2\x80\x99re doing important work to relieve hunger in Detroit. Thanks for the opportunity to volunteer -- the pleasure was mine.',4,5,11,4
mtbarra,7.30837E+17,5/12/2016 19:07,"b'Thanks for hosting us, @MCWT! @GM is proud to be part of the effort to inspire young women to pursue #STEM careers. https://t.co/q4CFFyHs5F'",4,26,68,4
mtbarra,7.30749E+17,5/12/2016 13:20,b'Celebrating the new Cruze with @MauricioMacri; first car in Argentina with OnStar. Great to see the Rosario team! https://t.co/2123pj5fVF',4,33,91,4
mtbarra,7.29316E+17,5/8/2016 14:23,"b'Wise words from my mom: There\xe2\x80\x99s no substitute for hard work. Mom, I miss you every day. Happy #MothersDay! https://t.co/ImbyWKNkoM'",4,26,194,4
mtbarra,7.28333E+17,5/5/2016 21:18,b'@fatima_rabbit @StanfordBiz I look forward to sharing it! Be on the lookout in June.',0,0,6,0
mtbarra,7.27864E+17,5/4/2016 14:12,b'.@StanfordBiz taught me the world of business is full of possibilities. Excited to speak at commencement on June 11! https://t.co/eQcBTlXfjg',4,29,124,4
mtbarra,7.27545E+17,5/3/2016 17:07,"b'#IfIWere22, I\xe2\x80\x99d tell myself that good leaders take the opportunity to learn every chance they get. https://t.co/NvGyOFAPya'",4,28,83,4
mtbarra,7.25764E+17,4/28/2016 19:10,b'Great to hear! This is an exciting time to work at GM. https://t.co/VITBRdcaaI',4,9,49,4
mtbarra,7.25764E+17,4/28/2016 19:09,b'@bjblack208 @black_cathy We love to see kids interested in #STEM!',4,1,7,4
mtbarra,7.2538E+17,4/27/2016 17:42,b'A great car for a great cause! https://t.co/hWBEKfWOuf',4,11,36,4
mtbarra,7.25049E+17,4/26/2016 19:47,b'Integrity. Glad this came through loud and clear during a recent chat with @cheri_cheralex &amp; @MichiganRoss students! https://t.co/bEN7fTXWZc',4,6,29,4
mtbarra,7.24988E+17,4/26/2016 15:48,b'Energized by GM Jump Start\xe2\x80\x99s (a new hire group) enthusiasm and desire to win! https://t.co/J5jXGvpLf7',4,9,51,4
mtbarra,7.23472E+17,4/22/2016 11:23,b'RT @chevrolet: https://t.co/y2EoqU9wYh',0,12505,0,0
mtbarra,7.23233E+17,4/21/2016 19:32,"b'Welcome to Detroit, @MarthaStewart! Hope you enjoyed touring GM Design this morning! https://t.co/LVRQ5FSbOn'",4,11,46,4
mtbarra,7.23118E+17,4/21/2016 11:57,b'RT @GM: $GM reported first-quarter net income to common shareholders of $2.0B setting Q1-records for adj. earnings &amp; margin. https://t.co/k\xe2\x80\xa6',-4,109,0,0
mtbarra,7.22859E+17,4/20/2016 18:45,"b'Congratulations on this well-deserved honor, Renee. We are grateful for your 30+ years of service to our team. https://t.co/wo8QKA6INH'",0,7,35,4
mtbarra,7.22431E+17,4/19/2016 14:24,b'#MyMetric for success can be summed up in one phrase: Earn customers for life. How do we earn them? One at a time. https://t.co/GB23Prmk9h',4,34,65,0
mtbarra,7.21806E+17,4/17/2016 21:01,b'RT @hankjwinchester: Always great to see @mtbarra as we unite to fight #cancer. Donate at @karmanoscancer @Local4News @GM #Detroit https://\xe2\x80\xa6',4,10,0,4
mtbarra,7.21684E+17,4/17/2016 12:57,b'We\xe2\x80\x99re thrilled to support @karmanoscancer and look forward to co-chairing next year\xe2\x80\x99s benefit dinner. https://t.co/pl0BcZh9W5',4,19,78,4
mtbarra,7.21013E+17,4/15/2016 16:32,b'.@mi_sci stopped by the @GMRenCen today to talk about the importance of #STEM education and the jobs of tomorrow. https://t.co/aHe3NsPeOA',0,29,79,0
mtbarra,7.18493E+17,4/8/2016 17:35,b'Ed nurtured an inclusive and customer-focused culture among our designers. Congrats to a living legend! https://t.co/xKTrQJqxSR',0,31,70,4
mtbarra,7.15935E+17,4/1/2016 16:14,"b'@SteveHanleyRI Glad Customer Care connected with you. Our customers are our top priority, and they deserve the best experiences.'",4,4,12,4
mtbarra,7.14573E+17,3/28/2016 22:01,b'Great interview with @Buick\xe2\x80\x99s @lizwetzel who represents the dynamic design team at @GM. https://t.co/vRbeHqOkyW',4,21,50,4
mtbarra,7.13102E+17,3/24/2016 20:33,b'Enjoyed talking with a @GM Tonawanda Engine team who are going the extra mile for their employees! https://t.co/qLAwLnfzRh',4,20,69,4
mtbarra,7.12724E+17,3/23/2016 19:35,b'.@MSUEcoCAR3\xc2\xa0Welcome back from spring break. Hope you enjoyed your time off and are ready to work hard this semester.',4,5,25,4
mtbarra,7.12302E+17,3/22/2016 15:38,"b'.@MacEngEcoCAR3 You\xe2\x80\x99re welcome! Hope you enjoyed spring break, and that you\xe2\x80\x99re recharged &amp; ready to focus.'",4,2,17,4
mtbarra,7.11688E+17,3/20/2016 22:56,b'Congrats @JimmieJohnson on OT win at #AutoClub400 Great race for @KevinHarvick too #ChevyRules #NASCAR',4,14,46,4
mtbarra,7.10087E+17,3/16/2016 12:57,"b'Congrats to my colleague and friend Ed Welburn, who accepted the @freep Difference Maker Lifetime Achievement award. https://t.co/HWpdngig6E'",0,20,65,4
mtbarra,7.09789E+17,3/15/2016 17:09,b'.@UWAFT You\xe2\x80\x99re very welcome! Glad #PiDay was a success.',4,2,12,4
mtbarra,7.09788E+17,3/15/2016 17:08,b'.@PSUEcoCAR3 Happy Spring Break and happy #PiDay!',4,2,11,4
mtbarra,7.09788E+17,3/15/2016 17:06,b'.@vtHEVT Glad you enjoyed!',4,0,9,4
mtbarra,7.09788E+17,3/15/2016 17:05,b'.@UWEcoCAR Fueled and ready to succeed!',4,2,8,4
mtbarra,7.09738E+17,3/15/2016 13:48,"b""If you're not in one of these 10 jobs, you should be https://t.co/UUrZvIZXl0 #MyIndustry #STEM @GM""",0,19,42,0
mtbarra,7.09479E+17,3/14/2016 20:40,"b'.@CSULA_EcoCAR3 Glad you enjoyed the pizza ""Pi.""'",4,2,17,4
mtbarra,7.09479E+17,3/14/2016 20:39,b'@UAEcoCar3 You are very welcome!',4,0,7,4
mtbarra,7.09479E+17,3/14/2016 20:39,b'.@EcoCarUTK Happy #PiDay!',4,2,16,4
mtbarra,7.09479E+17,3/14/2016 20:38,b'.@WVUEcoCAR3 You are very welcome!',4,0,12,4
mtbarra,7.09479E+17,3/14/2016 20:37,b'.@EcoEagles Always happy to help a team recharge.',4,0,12,4
mtbarra,7.09478E+17,3/14/2016 20:36,b'.@wsuecocar3 Love the Camaro! Happy #PiDay!',4,3,12,4
mtbarra,7.09478E+17,3/14/2016 20:35,b'.@WayneStateEng Happy #PiDay!',4,4,14,4
mtbarra,7.09478E+17,3/14/2016 20:34,b'.@OSUEcoCar Glad you enjoyed it!',4,0,12,4
mtbarra,7.09477E+17,3/14/2016 20:31,b'.@ColoradoStateU @CSUEcoCAR3 You are very welcome!',4,1,10,4
mtbarra,7.09477E+17,3/14/2016 20:30,b'.@ASU_EcoCAR_3 Good luck finishing the semester!',4,1,10,4
mtbarra,7.08126E+17,3/11/2016 3:01,b'Taking the lead. Team effort #RedWings #hockeytown https://t.co/k91sJo63pE',0,9,38,4
mtbarra,7.0802E+17,3/10/2016 20:03,b'Great discussion about STEM education and ideas on how to be strong leaders &amp; inspire our teams. #WomensHistoryMonth https://t.co/FsFwmEvZak',4,12,26,4
mtbarra,7.07668E+17,3/9/2016 20:41,"b'@jamieee_e That\xe2\x80\x99s wonderful, Jamie. I\xe2\x80\x99m glad to hear you\xe2\x80\x99re enjoying your day at GM.'",4,2,8,4
mtbarra,7.07295E+17,3/8/2016 20:01,"b'Honored to be part of a company with such strong and inspirational women, both past and present. #IWD2016 https://t.co/qWy9cTcFE6'",4,22,53,4
mtbarra,7.06096E+17,3/5/2016 12:35,b'The Board and I enjoyed visiting the COE where people like Patsy actively serve our customers through social media! https://t.co/98DKne0a5g',4,6,36,4
mtbarra,7.05775E+17,3/4/2016 15:22,"b'Proud to see @Chevrolet #DayItForward by gifting a 2016 Malibu to Miss Momo, a beloved teacher\xe2\x80\x99s aide in Fresno. https://t.co/mCv9pR2yy8'",4,10,31,4
mtbarra,7.05569E+17,3/4/2016 1:41,b'@reshmasaujani @GirlsWhoCode Thank you. :)',0,1,3,4
mtbarra,7.05418E+17,3/3/2016 15:43,b'@GirlsWhoCode Great idea! You can always start with @reshmasaujani.',4,5,19,4
mtbarra,7.05055E+17,3/2/2016 15:39,"b""Amazing to watch @Chevrolet make a class of 2nd graders' dream cars a reality &amp; show them the possibilities of STEM. https://t.co/fdZl6trnll""",4,19,46,4
mtbarra,7.04654E+17,3/1/2016 13:06,b'Well done! Congratulations to the @Opel team! https://t.co/gs45Uq67in',0,27,74,4
mtbarra,7.0449E+17,3/1/2016 2:13,b'Joined @Chevrolet\xe2\x80\x99s #DayItForward activities in Detroit. I always say we should \xe2\x80\x9cassume goodness.\xe2\x80\x9d https://t.co/ABxU3WQZs2',0,10,48,4
mtbarra,7.04319E+17,2/29/2016 14:55,b'RT @chevrolet: An extra 24 hours of kindness is just the beginning! How will you #DayItForward? https://t.co/SiOBMiXMtl\nhttps://t.co/DvhPh8\xe2\x80\xa6',0,206,0,4
mtbarra,7.04058E+17,2/28/2016 21:39,b'Congrats to @JimmieJohnson &amp; @DaleJr for 1st and 2nd #FoldsofHonor500 #Chevy #NASCAR',0,13,38,4
mtbarra,7.03245E+17,2/26/2016 15:47,b'STEM is more than a love of math &amp; science; it\xe2\x80\x99s about problem solving. Excited for these students! #eweek2016 https://t.co/RFdoMrNmst',4,18,25,4
mtbarra,7.03224E+17,2/26/2016 14:25,b'Great night with the @DriveMaven team and some of our newest customers! https://t.co/D6wrPzPV68',4,3,24,4
mtbarra,7.02586E+17,2/24/2016 20:10,b'Love it! https://t.co/z1ETc3CTW1',4,5,34,4
justinbieber,8.61711E+17,5/8/2017 22:36,b'Dubai is incredible... India you are next. @Amit_Bhatia99 u ready? #PurposeTourStadiums',4,48985,147619,4
justinbieber,8.61711E+17,5/8/2017 22:35,b'@djkhaled congrats my friend',0,14285,30288,4
justinbieber,8.61711E+17,5/8/2017 22:34,b'RT @SB_Projects: \xe2\x98\x9d\xf0\x9f\x8f\xbc\xf0\x9f\x8f\x86 https://t.co/lsBJhPIgt3',0,25669,0,0
justinbieber,8.61648E+17,5/8/2017 18:24,"b'RT @billboard: .@DJKhaled\'s all-star ""I\'m the One"" debuts at No. 1 on the #Hot100 chart! https://t.co/lnvWGTvKmk https://t.co/fslLGKtqSN'",0,31801,0,0
justinbieber,8.60899E+17,5/6/2017 16:47,b'RT @polydorrecords: Despacito is Tune of the Weekend on @BBCR1! @justinbieber @luisfonsi \n\nhttps://t.co/haETcisQUc https://t.co/wZ9gxnVYdJ',0,27766,0,0
justinbieber,8.60725E+17,5/6/2017 5:16,b'I see u @chancetherapper . Request #imtheone https://t.co/8qaatwx1hk @djkhaled',0,43585,124261,0
justinbieber,8.60514E+17,5/5/2017 15:19,b'Israel was incredible... Dubai your next #PurposeTourStadiums',4,47640,152083,4
justinbieber,8.59385E+17,5/2/2017 12:30,b'Israel is next #PurposeTourStadiums',0,49260,150172,0
justinbieber,8.58548E+17,4/30/2017 5:05,b'Always give back. Happy #WorldWishDay @MakeAWish',4,64953,170762,4
justinbieber,8.57979E+17,4/28/2017 15:26,b'#ImTheOne https://t.co/pJibbCZK1J',0,75257,150885,0
justinbieber,8.57967E+17,4/28/2017 14:38,"b""RT @Vevo: #Summer17 anthem is here. Watch @djkhaled, @justinbieber, @QuavoStuntin, @chancetherapper &amp; @LilTunechi's #ImTheOne https://t.co/\xe2\x80\xa6""",0,42867,0,0
justinbieber,8.57967E+17,4/28/2017 14:37,b'#ImTheOne https://t.co/Xc7FIJs9ML',0,80936,158618,0
justinbieber,8.57356E+17,4/26/2017 22:11,b'RT @djkhaled: Friday video and Anthem will be available everywhere 6am!  Get some rest ! WE COMING ! #IMTHEONE\xe2\x80\xa6 https://t.co/2ejpX1MXqD',4,27744,0,0
justinbieber,8.56605E+17,4/24/2017 20:25,"b'RT @djkhaled: Dj Khaled ""I\'m The One"" FT @justinbieber @QuavoStuntin @chancetherapper @LilTunechi will be available everywhere Friday #Grat\xe2\x80\xa6'",4,43872,0,0
justinbieber,8.56605E+17,4/24/2017 20:25,b'Despacito #1 in the world. Thank you',0,162150,428738,4
justinbieber,8.54017E+17,4/17/2017 17:01,b'https://t.co/Z43Zkq0jF5',0,108976,225338,0
justinbieber,8.53978E+17,4/17/2017 14:26,b'#DespacitoRemix https://t.co/ROULx0zv9X',0,141908,307310,0
justinbieber,8.53978E+17,4/17/2017 14:26,b'#DespacitoRemix https://t.co/i8a2T9Euhb',0,82801,189266,0
justinbieber,8.53833E+17,4/17/2017 4:50,b'Despacito (Remix) [feat. Justin Bieber] - Single by Luis Fonsi &amp; Daddy Yankee\nhttps://t.co/itfUuQyJzx',-4,105048,212628,0
justinbieber,8.53815E+17,4/17/2017 3:38,b'Remix https://t.co/RZazHB94F8',0,143075,322069,0
justinbieber,8.44676E+17,3/22/2017 22:22,b'RT @charitywater: Today is #WorldWaterDay! Come take our quiz and see what life without clean water looks like for someone like you: https:\xe2\x80\xa6',4,27519,0,0
justinbieber,8.44591E+17,3/22/2017 16:45,b'S America next #PurposeTourStadiums',0,62074,164193,0
justinbieber,8.44591E+17,3/22/2017 16:45,b'I love New Zealand',4,52671,186261,4
justinbieber,8.39542E+17,3/8/2017 18:23,b'#PurposePopUpAUS https://t.co/qN6ugBqu6c',0,68056,208152,0
justinbieber,8.3818E+17,3/5/2017 0:12,b'#PurposeTourStadiums #Australia',0,57289,171941,0
justinbieber,8.3818E+17,3/5/2017 0:11,b'RT @Bkstg: Are you attending any of the upcoming @justinbieber OZ/NZ #PurposeTour dates? https://t.co/FsCNcnQHNo https://t.co/m5Mgmdz4lt',0,27150,0,0
justinbieber,8.3818E+17,3/5/2017 0:10,b'Congrats https://t.co/mtQ0XskEEn',0,42060,129784,0
justinbieber,8.37138E+17,3/2/2017 3:08,"b""It's my birthday and all I want is to be a better friend, better brother, better son and better man https://t.co/hBau3PWYKo""",4,180817,495320,4
justinbieber,8.35009E+17,2/24/2017 6:10,b'https://t.co/pUGWM6HA2X',0,95613,265197,0
justinbieber,8.35009E+17,2/24/2017 6:10,"b""Someone got me flowers and I was driving, made a turn, and the water spilled on my dick area...Didn't bother me if it made ya laugh nice!""",4,119676,314278,0
justinbieber,8.34464E+17,2/22/2017 18:04,b'RT @bookmyshow: Tickets to @justinbieber Purpose India Tour India are now live!\n\nBook NOW before they run out: https://t.co/whJqo5KMVR\n\n#Ju\xe2\x80\xa6',0,26444,0,0
justinbieber,8.33138E+17,2/19/2017 2:13,b'Mexico City #PurposeTour',0,71489,193031,0
justinbieber,8.31948E+17,2/15/2017 19:28,b'#PurposeTourStadiums https://t.co/JUfGkFyLh2',0,101935,269235,0
justinbieber,8.31947E+17,2/15/2017 19:21,b'#PurposeTourMonterrey tonight',0,66669,174884,0
justinbieber,8.31761E+17,2/15/2017 7:05,b'India tickets go on sale Feb 22. See u May 10th at DY Patil Stadium https://t.co/lVBHPwhohq',0,49434,150031,0
justinbieber,8.31568E+17,2/14/2017 18:19,"b""Happy Valentine's Day #Justmoji \nhttps://t.co/h7pxjRTO7K""",4,64517,165405,0
justinbieber,8.28396E+17,2/6/2017 0:14,b'RT @justinbieber: I want a super bowl commercial :)',4,93771,0,0
justinbieber,8.27201E+17,2/2/2017 17:02,b'My #SuperBowl commercial w/ @TMobile. Let\xe2\x80\x99s go!! Let me see those #UnlimitedMoves https://t.co/J3YYPkR9nw',0,72604,160034,0
justinbieber,8.25398E+17,1/28/2017 17:38,"b""I'm playing today in the @NHL celebrity all star game. https://t.co/VJgB17ysJw""",-4,62315,177153,0
justinbieber,8.25397E+17,1/28/2017 17:37,"b""RT @NHL: All-time NHL greats, @justinbieber, @88PKane... you won't want to miss tomorrow's Celebrity Shootout. #NHLAllStar https://t.co/Fuo\xe2\x80\xa6""",0,28417,0,0
justinbieber,8.25397E+17,1/28/2017 17:36,b'Yep. Today https://t.co/bYTi9z4jM6',0,44102,121664,0
justinbieber,8.24666E+17,1/26/2017 17:13,b'Working on something special',4,119985,282643,4
justinbieber,8.21085E+17,1/16/2017 20:00,b'My I love you face https://t.co/FjDaOjinwE',4,197361,492221,4
justinbieber,8.20732E+17,1/15/2017 20:36,b'#10yearsofkidrauhl where it all began. Thanks https://t.co/iXMOt2sT3E',4,109918,203469,4
justinbieber,8.20731E+17,1/15/2017 20:36,b'RT @Bkstg: Where it all began. Celebrate a decade of @justinbieber on YouTube \xf0\x9f\x8e\xa5 #10YearsOfKidrauhl https://t.co/NK08BLQzzW https://t.co/yMp\xe2\x80\xa6',0,54713,0,4
justinbieber,8.17981E+17,1/8/2017 6:28,b'Watched never say never on Netflix. Great movie',4,169398,453995,4
justinbieber,8.17636E+17,1/7/2017 7:38,b'Tour access https://t.co/12mNDNJeYS',0,43454,116991,0
justinbieber,8.17468E+17,1/6/2017 20:28,b'Life is good',4,175691,309859,4
justinbieber,8.17468E+17,1/6/2017 20:27,b'RT to Send my boy Chris Paul @CP3  to the NBA All-Star Game #NBAVote #retweettovote',-4,184098,114045,0
justinbieber,8.17168E+17,1/6/2017 0:34,b'My sister has a YouTube channel. Proud of you Jazzy. https://t.co/Q8HEULYLUk',4,63946,163309,4
justinbieber,8.16459E+17,1/4/2017 1:37,b'RT @iHeartRadio: Are you guys the best company?\xf0\x9f\x8f\x86 Welcome back to the big stage @JBCrewdotcom &amp; the #Beliebers. @TacoBell #BestFanArmy #iHea\xe2\x80\xa6',4,40031,0,4
justinbieber,8.1528E+17,12/31/2016 19:36,b'Today. https://t.co/VIVmpJ4I4X',0,49388,126717,0
justinbieber,8.15081E+17,12/31/2016 6:23,b'you just got knocked the fuck out',-4,130609,304590,-4
justinbieber,8.14565E+17,12/29/2016 20:14,b'RT @Fontainebleau: A few more days to get your tickets to the hottest poolside party with @justinbieber this NYE! #JustinBieber #NYE https:\xe2\x80\xa6',4,30491,0,0
justinbieber,8.14198E+17,12/28/2016 19:53,b'Great book #howsyoursoul by my friend @judahsmith https://t.co/OXkSFgzyAk',4,37246,96047,4
justinbieber,8.13544E+17,12/27/2016 0:34,b'Thank you https://t.co/o8h1AUSifO',0,64014,144076,4
justinbieber,8.13543E+17,12/27/2016 0:34,b'RT @SB_Projects: For your consideration... https://t.co/AZB4DbSOhd',0,53658,0,0
justinbieber,8.13481E+17,12/26/2016 20:27,b'Miami. See you at @Fontainebleau\xe2\x80\x8b for #NYE2017 \nhttps://t.co/lSBp5aVirr https://t.co/fyNHjapdkC',0,59604,140479,0
justinbieber,8.13256E+17,12/26/2016 5:32,"b""RT @Fontainebleau: Don't miss the most iconic NYE concert in Miami poolside at Fontainebleau with @justinbieber. https://t.co/p94Ot3LCMf  #\xe2\x80\xa6""",4,23714,0,0
justinbieber,8.13051E+17,12/25/2016 15:58,b'Merry Christmas everyone :)\nhttps://t.co/KjiOD3EBZJ',0,76043,168431,4
justinbieber,8.12688E+17,12/24/2016 15:55,b'https://t.co/4UNgQ3vt0E',0,68751,141665,0
justinbieber,8.12688E+17,12/24/2016 15:55,b'New holiday #Justmojis\nhttps://t.co/d3N0mzAcWC https://t.co/vWjSo0Jf1P',4,48895,121581,0
justinbieber,8.12364E+17,12/23/2016 18:26,"b'RT @Vevo: Congrats to @justinbieber, our top artist of 2016 with a record six billion views on Vevo! \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc #Beliebers https://t.co/2bDh9MBYA6'",4,44572,0,4
justinbieber,8.1167E+17,12/21/2016 20:30,b'RT @Shazam: #LoveYourself by @justinbieber is one of the most Shazamed songs of 2016!! Check it out here ---&gt; https://t.co/iMQIpCZSHV \xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xf0\x9f\x8e\x89\xf0\x9f\x94\xa5\xe2\x80\xa6',4,28206,0,4
justinbieber,8.11377E+17,12/21/2016 1:03,b'This is one of the funniest videos I have ever seen. Haha https://t.co/MnwI579UZE \xf0\x9f\x98\x82',4,54260,116332,4
justinbieber,8.10213E+17,12/17/2016 19:58,b'More 2017 #PurposeTour stadiums on sale now https://t.co/ZW5b2loGdQ https://t.co/djweYMuizS',4,61060,147229,0
justinbieber,8.10199E+17,12/17/2016 19:02,"b""RT @ATTStadium: Justin Bieber's Purpose World Tour will stop at AT&amp;T Stadium on Saturday, July 29, 2017.  \n\nGet your tickets now: https://t\xe2\x80\xa6""",0,25214,0,0
justinbieber,8.10198E+17,12/17/2016 19:02,b'RT @MLStadium: https://t.co/8PnrESOjwe.\nTickets for @justinbieber 8/24 show at #MetLifeStadium !\nhttps://t.co/aqnxUG4Ppf https://t.co/19auJ\xe2\x80\xa6',0,20429,0,0
justinbieber,8.09785E+17,12/16/2016 15:40,b'Dublin @TheRDS on sale too #PurposeTour https://t.co/GR0hWyGzwY',0,34332,81179,0
justinbieber,8.09785E+17,12/16/2016 15:38,b'UK. Bringing #PurposeTour next summer to Cardiff and London https://t.co/vBknuqb076 https://t.co/FnqmtoZ5hK',0,36592,87383,0
justinbieber,8.09767E+17,12/16/2016 14:26,b'RT @AEG_Live: BELIEBERS\xe2\x80\xa6Tickets for @JustinBieber are now on sale!\nGO: https://t.co/fz7lYc0MhW \n30/6 - @principalitysta Cardiff\n2/7 - @BSTH\xe2\x80\xa6',4,21796,0,0
justinbieber,8.09294E+17,12/15/2016 7:09,"b""RT @BigConcerts: Tickets for @JustinBieber's #PurposeWorldTour are on sale. Don't miss out. Get yours now! https://t.co/cypeqqIkg3""",0,21699,0,0
justinbieber,8.09095E+17,12/14/2016 17:55,"b'RT @Bkstg: Bkstg presale is live for #PurposeTour Bern, Switzerland \xe2\x88\x99 Your first access to tickets &amp; VIP packages https://t.co/Ld0dKCLLBY h\xe2\x80\xa6'",4,19840,0,0
justinbieber,8.09095E+17,12/14/2016 17:55,b'RT @WirelessFest_de: Justin Bieber freut sich auf euch beim Wireless Germany 2017\nTickets: https://t.co/drwnR0meue\n#wirelessgermany2017 #Be\xe2\x80\xa6',0,19721,0,0
justinbieber,8.08711E+17,12/13/2016 16:31,"b'RT @AmexUK: On sale now! Purchase Cardmember presale for Justin Bieber @PrincipalitySta, Cardiff, in 2017. T&amp;C. https://t.co/SaZNitNH2p'",0,18807,0,0
justinbieber,8.08566E+17,12/13/2016 6:56,"b""RT @MLStadium: Because one show just wasn't enough...\n\nMetLife Stadium- August 23 AND 24, 2017.\n\nhttps://t.co/LKgnhO5kwZ\n\n#PurposeWorldTour\xe2\x80\xa6""",0,22216,0,0
justinbieber,8.08514E+17,12/13/2016 3:28,b'Thank you https://t.co/b1VJ3Tldy0',0,62665,139501,4
justinbieber,8.08416E+17,12/12/2016 20:59,b'RT @TicketmasterIre: @justinbieber to play @TheRDS Dublin Wednesday 21 June 2017.  #Tickets on sale this Friday 16 December at 09:00 https:\xe2\x80\xa6',0,18390,0,0
justinbieber,8.08416E+17,12/12/2016 20:59,"b'RT @Dubai_Calendar: Hey #Beliebers! You best be #beliebing that the man himself, @JustinBieber is coming on 6 May! For more details \xf0\x9f\x91\x89 https\xe2\x80\xa6'",4,18972,0,0
